# OrdScale, Damp Rate: 0.0239638044938 0.116555513302
#  r 	 Gdiff 	 mPDF_calc 	 TotalDiff
2.571999999999999886e+01 -3.717509335483496491e-01 4.058680547047943676e-03 -3.758096140953975928e-01
2.573000000000000043e+01 -3.132470750722073372e-01 4.040365399619605391e-03 -3.172874404718269425e-01
2.573999999999999844e+01 -2.402624536421574808e-01 4.020015817878974662e-03 -2.442824694600364555e-01
2.575000000000000000e+01 -1.560091592097430091e-01 3.997620157052517165e-03 -1.600067793667955263e-01
2.575999999999999801e+01 -6.431917253485419650e-02 3.973170384513308173e-03 -6.829234291936750467e-02
2.576999999999999957e+01 3.061027504228475138e-02 3.946662160067761216e-03 2.666361288221699016e-02
2.578000000000000114e+01 1.245384997272425132e-01 3.918094908194016956e-03 1.206204048190484962e-01
2.578999999999999915e+01 2.131882405732743457e-01 3.887471881901999327e-03 2.093007686913723464e-01
2.580000000000000071e+01 2.926441010313334257e-01 3.854800217908183058e-03 2.887893008134252426e-01
2.580999999999999872e+01 3.594045222133952500e-01 3.820090982842749838e-03 3.555844312305525001e-01
2.582000000000000028e+01 4.106426739472324172e-01 3.783359210231151959e-03 4.068593147370012653e-01
2.582999999999999829e+01 4.442860549965059747e-01 3.744623928020440751e-03 4.405414310684855339e-01
2.583999999999999986e+01 4.591240241624072738e-01 3.703908176445669387e-03 4.554201159859616044e-01
2.585000000000000142e+01 4.548519768279857267e-01 3.661239016062467488e-03 4.511907378119232592e-01
2.585999999999999943e+01 4.321104688957353446e-01 3.616647525799487894e-03 4.284938213699358567e-01
2.587000000000000099e+01 3.923572966077482072e-01 3.570168790914318713e-03 3.887871278168338884e-01
2.587999999999999901e+01 3.378903821765919524e-01 3.521841880767484501e-03 3.343685402958244679e-01
2.589000000000000057e+01 2.716392976585377816e-01 3.471709816359136447e-03 2.681675878421786452e-01
2.589999999999999858e+01 1.970733796190282661e-01 3.419819527605283405e-03 1.936535600914229827e-01
2.591000000000000014e+01 1.180246324585758622e-01 3.366221800359725513e-03 1.146584106582161366e-01
2.591999999999999815e+01 3.844396864858046214e-02 3.310971213221935994e-03 3.513299743535852615e-02
2.592999999999999972e+01 -3.775023656605824840e-02 3.254126064200550672e-03 -4.100436263025879907e-02
2.594000000000000128e+01 -1.069218202951756069e-01 3.195748287334432280e-03 -1.101175685825100392e-01
2.594999999999999929e+01 -1.658447860997220857e-01 3.135903359404279556e-03 -1.689806894591263653e-01
2.596000000000000085e+01 -2.119191053658022739e-01 3.074660196898448827e-03 -2.149937655627007227e-01
2.596999999999999886e+01 -2.432534965890016387e-01 3.012091043427339576e-03 -2.462655876324289783e-01
2.598000000000000043e+01 -2.588439432095519521e-01 2.948271347809894305e-03 -2.617922145573618464e-01
2.598999999999999844e+01 -2.585364272271180042e-01 2.883279633085988891e-03 -2.614197068602039931e-01
2.600000000000000000e+01 -2.430521713677085138e-01 2.817197356735967606e-03 -2.458693687244444814e-01
2.600999999999999801e+01 -2.140236025506014883e-01 2.750108762416630936e-03 -2.167737113130181192e-01
2.601999999999999957e+01 -1.737692725017119244e-01 2.682100723549879495e-03 -1.764513732252618039e-01
2.603000000000000114e+01 -1.252160900548258127e-01 2.613262579125280594e-03 -1.278293526339510933e-01
2.603999999999999915e+01 -7.174742116547028203e-02 2.543685962103123255e-03 -7.429110712757340529e-02
2.605000000000000071e+01 -1.694588007484365555e-02 2.473464620827106608e-03 -1.941934469567076216e-02
2.605999999999999872e+01 3.557005112887101639e-02 2.402694233878552299e-03 3.316735689499246409e-02
2.607000000000000028e+01 8.245609783360641210e-02 2.331472218824431897e-03 8.012462561478198020e-02
2.607999999999999829e+01 1.207391418132353067e-01 2.259897535330887552e-03 1.184792442779044191e-01
2.608999999999999986e+01 1.481208918363823290e-01 2.188070483131965283e-03 1.459328213532503637e-01
2.610000000000000142e+01 1.630278240909301957e-01 2.116092495359572778e-03 1.609117315955706229e-01
2.610999999999999943e+01 1.647966844762165373e-01 2.044065927755328582e-03 1.627526185484612087e-01
2.612000000000000099e+01 1.536446422706594372e-01 1.972093844298500320e-03 1.516725484263609369e-01
2.612999999999999901e+01 1.307050413204355888e-01 1.900279799795512314e-03 1.288047615206400764e-01
2.614000000000000057e+01 9.794761254479222856e-02 1.828727619986439401e-03 9.611888492480578916e-02
2.614999999999999858e+01 5.798198854712854899e-02 1.757541179732327596e-03 5.622444736739622140e-02
2.616000000000000014e+01 1.401839281016292738e-02 1.686824179853120206e-03 1.233156863030980717e-02
2.616999999999999815e+01 -3.049854464537815613e-02 1.616679923191283175e-03 -3.211522456856943930e-02
2.617999999999999972e+01 -7.206377475920788811e-02 1.547211090478839424e-03 -7.361098584968672753e-02
2.619000000000000128e+01 -1.073224016401748138e-01 1.478519516586923599e-03 -1.088009211567617374e-01
2.619999999999999929e+01 -1.333734531933141731e-01 1.410705967736403110e-03 -1.347841591610505763e-01
2.621000000000000085e+01 -1.479312857153718963e-01 1.343869920245988059e-03 -1.492751556356178844e-01
2.621999999999999886e+01 -1.494378782311439613e-01 1.278109341390387677e-03 -1.507159875725343490e-01
2.623000000000000043e+01 -1.372970985178577630e-01 1.213520472935214478e-03 -1.385106189907929775e-01
2.623999999999999844e+01 -1.117788611573944380e-01 1.150197617908507719e-03 -1.129290587753029457e-01
2.625000000000000000e+01 -7.407695343322129311e-02 1.088232931159491268e-03 -7.516518636438078438e-02
2.625999999999999801e+01 -2.621718094444802638e-02 1.027716214245057158e-03 -2.724489715869308354e-02
2.626999999999999957e+01 2.912961633617655588e-02 9.687347151721356631e-04 2.816088162100442022e-02
2.628000000000000114e+01 8.883620407839953881e-02 9.113729335109843621e-04 8.792483114488855445e-02
2.628999999999999915e+01 1.494908293811796907e-01 8.557124313792185966e-04 1.486351169498004721e-01
2.630000000000000071e+01 2.077339417163474589e-01 8.018316507802936144e-04 2.069321100655671652e-01
2.630999999999999872e+01 2.604113757616293712e-01 7.498057377622879827e-04 2.596615700238670832e-01
2.632000000000000028e+01 3.048175994089318275e-01 6.997063738445330472e-04 3.041178930350872944e-01
2.632999999999999829e+01 3.389525978270316875e-01 6.516016151379977472e-04 3.383009962118936897e-01
2.633999999999999986e+01 3.615059151063568788e-01 6.055557395671096188e-04 3.609003593667897691e-01
2.635000000000000142e+01 3.720353108481972426e-01 5.616291025741237952e-04 3.714736817456231188e-01
2.635999999999999943e+01 3.709094122837996443e-01 5.198780016687498673e-04 3.703895342821308945e-01
2.637000000000000099e+01 3.592906553675188630e-01 4.803545501571582221e-04 3.588103008173617048e-01
2.637999999999999901e+01 3.389267130602465206e-01 4.431065603627271088e-04 3.384836064998837935e-01
2.639000000000000057e+01 3.120315080056486612e-01 4.081774366234691698e-04 3.116233305690251920e-01
2.639999999999999858e+01 2.810578023227164879e-01 3.756060783257630931e-04 2.806821962443907248e-01
2.641000000000000014e+01 2.484892516324046507e-01 3.454267932051224843e-04 2.481438248391995283e-01
2.641999999999999815e+01 2.165957060615225638e-01 3.176692211208642647e-04 2.162780368404016995e-01
2.642999999999999972e+01 1.872224402044905256e-01 2.923582684792591646e-04 1.869300819360112664e-01
2.644000000000000128e+01 1.616808992844329662e-01 2.695140534554607559e-04 1.614113852309775055e-01
2.644999999999999929e+01 1.406224624920292543e-01 2.491518621334509742e-04 1.403733106298958033e-01
2.646000000000000085e+01 1.239776491982829132e-01 2.312821156562477887e-04 1.237463670826266654e-01
2.646999999999999886e+01 1.110441320012993671e-01 2.159103484489499625e-04 1.108282216528504172e-01
2.648000000000000043e+01 1.004848749996283264e-01 2.030371975492023529e-04 1.002818378020791240e-01
2.648999999999999844e+01 9.063268894456988356e-02 1.926584030507577650e-04 9.044003054151912580e-02
2.650000000000000000e+01 7.954148965584417752e-02 1.847648196375006879e-04 7.935672483620667683e-02
2.650999999999999801e+01 6.525756483387140650e-02 1.793424391571679655e-04 6.507822239471423853e-02
2.651999999999999957e+01 4.611419948186679107e-02 1.763724241561348549e-04 4.593782705771065622e-02
2.653000000000000114e+01 2.082808346906742103e-02 1.758311522692297679e-04 2.065225231679819126e-02
2.653999999999999915e+01 -1.119797239508252273e-02 1.776902713313734811e-04 -1.137566266641389622e-02
2.655000000000000071e+01 -4.987125264851660633e-02 1.819167650517344859e-04 -5.005316941356834082e-02
2.655999999999999872e+01 -9.424816477207845211e-02 1.884730290648978235e-04 -9.443663780114334994e-02
2.657000000000000028e+01 -1.426289681182612568e-01 1.973169571485300366e-04 -1.428262850754097868e-01
2.657999999999999829e+01 -1.925824821100582951e-01 2.084020373725459230e-04 -1.927908841474308410e-01
2.658999999999999986e+01 -2.411868220456542811e-01 2.216774579211211460e-04 -2.414084995035754022e-01
2.660000000000000142e+01 -2.851555712839499712e-01 2.370882223058923266e-04 -2.853926595062558635e-01
2.660999999999999943e+01 -3.212104584656492734e-01 2.545752736669015803e-04 -3.214650337393161750e-01
2.662000000000000099e+01 -3.462665787873535073e-01 2.740756278370448662e-04 -3.465406544151905521e-01
2.662999999999999901e+01 -3.577774915091901931e-01 2.955225148249529532e-04 -3.580730140240151460e-01
2.664000000000000057e+01 -3.539451548975383055e-01 3.188455283534841200e-04 -3.542640004258917896e-01
2.664999999999999858e+01 -3.339665377939009527e-01 3.439707830714677783e-04 -3.343105085769724205e-01
2.666000000000000014e+01 -2.981084863100678106e-01 3.708210790414612212e-04 -2.984793073891092718e-01
2.666999999999999815e+01 -2.478050354779949283e-01 3.993160730886291532e-04 -2.482043515510835574e-01
2.667999999999999972e+01 -1.855158471619668958e-01 4.293724565827550244e-04 -1.859452196185496509e-01
2.669000000000000128e+01 -1.147763318632206708e-01 4.609041392112794844e-04 -1.152372360024319503e-01
2.669999999999999929e+01 -3.972427371195941248e-02 4.938224382892847375e-04 -4.021809615024869722e-02
2.671000000000000085e+01 3.499187931232983217e-02 5.280362731417756472e-04 3.446384303918805653e-02
2.671999999999999886e+01 1.046114833922942022e-01 5.634523640833805080e-04 1.040480310282108217e-01
2.673000000000000043e+01 1.646778767210048677e-01 5.999754355124620187e-04 1.640779012854924057e-01
2.673999999999999844e+01 2.113157087016894753e-01 6.375084226297456080e-04 2.106782002790597297e-01
2.675000000000000000e+01 2.415683368295524769e-01 6.759526812848137833e-04 2.408923841482676631e-01
2.675999999999999801e+01 2.536536934313140534e-01 7.152082004505122548e-04 2.529384852308635412e-01
2.676999999999999957e+01 2.471365490698904654e-01 7.551738168204424895e-04 2.463813752530700230e-01
2.678000000000000114e+01 2.229246906621478175e-01 7.957474310239520676e-04 2.221289432311238654e-01
2.678999999999999915e+01 1.833462163739687512e-01 8.368262249512092854e-04 1.825093901490175419e-01
2.680000000000000071e+01 1.318949489303171685e-01 8.783068796820725499e-04 1.310166420506350959e-01
2.680999999999999872e+01 7.304790183538600878e-02 9.200857935135059451e-04 7.212781604187250284e-02
2.682000000000000028e+01 1.186081039581476926e-02 9.620592995833645439e-04 1.089875109623140471e-02
2.682999999999999829e+01 -4.633103495988188936e-02 1.004123882592633521e-03 -4.733515884247452288e-02
2.683999999999999986e+01 -9.641104637046438164e-02 1.046176394132972143e-03 -9.745722276459735378e-02
2.685000000000000142e+01 -1.337675807838585307e-01 1.088114266133005659e-03 -1.348556950499915363e-01
2.685999999999999943e+01 -1.548044510953024977e-01 1.129835721944250082e-03 -1.559342868172467478e-01
2.687000000000000099e+01 -1.571137001640439124e-01 1.171239984596034178e-03 -1.582849401486399465e-01
2.687999999999999901e+01 -1.397357941848442753e-01 1.212227481758532122e-03 -1.409480216666028074e-01
2.689000000000000057e+01 -1.032211451286340065e-01 1.252700046963414748e-03 -1.044738451755974212e-01
2.689999999999999858e+01 -4.964645552152091579e-02 1.292561116643491104e-03 -5.093901663816440689e-02
2.691000000000000014e+01 1.762366842187074178e-02 1.331715922565271382e-03 1.629195249930547040e-02
2.691999999999999815e+01 9.407433159185640825e-02 1.370071679241732787e-03 9.270425991261467547e-02
2.692999999999999972e+01 1.744926959569850222e-01 1.407537765927002749e-03 1.730851581910580195e-01
2.694000000000000128e+01 2.532998096314115211e-01 1.444025902810008866e-03 2.518557837286015122e-01
2.694999999999999929e+01 3.250735472606007814e-01 1.479450321040076677e-03 3.235940969395607048e-01
2.696000000000000085e+01 3.848882897978008755e-01 1.513727926233721099e-03 3.833745618715671544e-01
2.696999999999999886e+01 4.287382013369738232e-01 1.546778455130626284e-03 4.271914228818431969e-01
2.698000000000000043e+01 4.538838361955631617e-01 1.578524625083121968e-03 4.523053115704800398e-01
2.698999999999999844e+01 4.590042561266973742e-01 1.608892276083739858e-03 4.573953638506136343e-01
2.700000000000000000e+01 4.443841880548163870e-01 1.637810505053460819e-03 4.427463775497629261e-01
2.700999999999999801e+01 4.118040451157973791e-01 1.665211792134191349e-03 4.101388333236631878e-01
2.701999999999999957e+01 3.644429090205009159e-01 1.691032118748159174e-03 3.627518769017527567e-01
2.703000000000000114e+01 3.065488711272311706e-01 1.715211077208123047e-03 3.048336600500230475e-01
2.703999999999999915e+01 2.431894920349511047e-01 1.737691971683302805e-03 2.414518000632678019e-01
2.705000000000000071e+01 1.796815991072810981e-01 1.758421910347029993e-03 1.779231771969340681e-01
2.705999999999999872e+01 1.213112252715862205e-01 1.777351888553449499e-03 1.195338733830327710e-01
2.707000000000000028e+01 7.269521929461586485e-02 1.794436862912848762e-03 7.090078243170301608e-02
2.707999999999999829e+01 3.756693649911591049e-02 1.809635816156840438e-03 3.575730068295907005e-02
2.708999999999999986e+01 1.835244858591023043e-02 1.822911812706502765e-03 1.652953677320372766e-02
2.710000000000000142e+01 1.597888128843322209e-02 1.834232044878647550e-03 1.414464924355457454e-02
2.710999999999999943e+01 2.978977983683095410e-02 1.843567869687659511e-03 2.794621196714329459e-02
2.712000000000000099e+01 5.759178845989260109e-02 1.850894836222034823e-03 5.574089362367056627e-02
2.712999999999999901e+01 9.589138024952859052e-02 1.856192703596812321e-03 9.403518754593177820e-02
2.714000000000000057e+01 1.400638538742888795e-01 1.859445449504670833e-03 1.382044084247842086e-01
2.714999999999999858e+01 1.848752899181867471e-01 1.860641269410240328e-03 1.830146486487765067e-01
2.716000000000000014e+01 2.248216003519327710e-01 1.859772566453005149e-03 2.229618277854797659e-01
2.716999999999999815e+01 2.547161825476541019e-01 1.856835932145750601e-03 2.528593466155083513e-01
2.717999999999999972e+01 2.700519832532713438e-01 1.851832117975682479e-03 2.682001511352956613e-01
2.719000000000000128e+01 2.675239744306666112e-01 1.844765998035624577e-03 2.656792084326309866e-01
2.719999999999999929e+01 2.452515363266629111e-01 1.835646522832745653e-03 2.434158898038301655e-01
2.721000000000000085e+01 2.030111362202006720e-01 1.824486664441932193e-03 2.011866495557587398e-01
2.721999999999999886e+01 1.423697241464361718e-01 1.811303353188492560e-03 1.405584207932476792e-01
2.723000000000000043e+01 6.655585610491471238e-02 1.796117406064778876e-03 6.475973869884993350e-02
2.723999999999999844e+01 -1.977272783310463078e-02 1.778953447102004509e-03 -2.155168128020663529e-02
2.725000000000000000e+01 -1.108008742712758288e-01 1.759839819935729577e-03 -1.125607140912115584e-01
2.725999999999999801e+01 -2.000450940671360534e-01 1.738808492820265172e-03 -2.017839025599563185e-01
2.726999999999999957e+01 -2.808316182478711731e-01 1.715894956362484791e-03 -2.825475132042336579e-01
2.728000000000000114e+01 -3.468546559820776531e-01 1.691138114260914982e-03 -3.485457940963385681e-01
2.728999999999999915e+01 -3.926415533252969325e-01 1.664580167350160345e-03 -3.943061334926470929e-01
2.730000000000000071e+01 -4.140365891574095958e-01 1.636266491263305145e-03 -4.156728556486729009e-01
2.730999999999999872e+01 -4.085909414872279655e-01 1.606245508039449987e-03 -4.101971869952674155e-01
2.732000000000000028e+01 -3.757371859484656129e-01 1.574568552013100309e-03 -3.773117545004787132e-01
2.732999999999999829e+01 -3.169239576887343812e-01 1.541289730334904906e-03 -3.184652474190692861e-01
2.733999999999999986e+01 -2.354772318202996706e-01 1.506465778481763662e-03 -2.369836975987814343e-01
2.735000000000000142e+01 -1.365662736831377844e-01 1.470155911125203829e-03 -1.380364295942629882e-01
2.735999999999999943e+01 -2.651569791858410241e-02 1.432421668733068615e-03 -2.794811958731717103e-02
