# r 	 gobs 	 nucpdfcalc 	 mpdfcalc
1.817000000000000171e+01 1.558573988385749232e+00 1.455474193561598684e+00 -1.416403874357488601e-02
1.817999999999999972e+01 1.547350918823098276e+00 1.452855765339961414e+00 -1.423575163030377060e-02
1.819000000000000128e+01 1.529391238633042827e+00 1.445640691088603491e+00 -1.430464368338303476e-02
1.819999999999999929e+01 1.505291398899121891e+00 1.434003857419726691e+00 -1.437062663650589753e-02
1.821000000000000085e+01 1.475700979410331959e+00 1.418131417468477373e+00 -1.443361462053750939e-02
1.821999999999999886e+01 1.441294039336712407e+00 1.398213708867577676e+00 -1.449352429199854755e-02
1.823000000000000043e+01 1.402741182871183545e+00 1.374438654386408221e+00 -1.455027495704818916e-02
1.824000000000000199e+01 1.360683656506462391e+00 1.346985934885495340e+00 -1.460378869081891025e-02
1.825000000000000000e+01 1.315710636739985340e+00 1.316022183970460890e+00 -1.465399045196060651e-02
1.826000000000000156e+01 1.268340652900362464e+00 1.281697399492036427e+00 -1.470080819225684510e-02
1.826999999999999957e+01 1.219007833024675191e+00 1.244142701798330419e+00 -1.474417296118152136e-02
1.828000000000000114e+01 1.168053376848976477e+00 1.203469496079105472e+00 -1.478401900526986681e-02
1.828999999999999915e+01 1.115722365632933588e+00 1.159770020420005210e+00 -1.482028386218404124e-02
1.830000000000000071e+01 1.062165730449843526e+00 1.113119186723941390e+00 -1.485290844935960308e-02
1.830999999999999872e+01 1.007446934607574063e+00 1.063577552851527219e+00 -1.488183714712625061e-02
1.832000000000000028e+01 9.515526961575327958e-01 1.011195205285565279e+00 -1.490701787617377573e-02
1.833000000000000185e+01 8.944068946404079012e-01 9.560162858922399698e-01 -1.492840216934631856e-02
1.833999999999999986e+01 8.358866808470696297e-01 8.980838667182852175e-01 -1.494594523762978258e-02
1.835000000000000142e+01 7.758397444871623083e-01 8.374448650611132638e-01 -1.495960603024655382e-02
1.835999999999999943e+01 7.141016936017176020e-01 7.741546980338454009e-01 -1.496934728880116791e-02
1.837000000000000099e+01 6.505125590028377758e-01 7.082814011396291187e-01 -1.497513559541600522e-02
1.837999999999999901e+01 5.849315512176616050e-01 6.399089774641427697e-01 -1.497694141480431992e-02
1.839000000000000057e+01 5.172493575835197532e-01 5.691398004390648691e-01 -1.497473913023623059e-02
1.840000000000000213e+01 4.473974621133607887e-01 4.960959602674093749e-01 -1.496850707336196476e-02
1.841000000000000014e+01 3.753541876454235537e-01 4.209195178773596502e-01 -1.495822754786488816e-02
1.842000000000000171e+01 3.011473848448084634e-01 3.437717060737929264e-01 -1.494388684692595295e-02
1.842999999999999972e+01 2.248539120016566084e-01 2.648311905986428516e-01 -1.492547526448970152e-02
1.844000000000000128e+01 1.465962501883183444e-01 1.842915694207460930e-01 -1.490298710033115606e-02
1.844999999999999929e+01 6.653676861747506721e-02 1.023583424849053292e-01 -1.487642065893215494e-02
1.846000000000000085e+01 -1.512971445969794188e-02 1.924562276201684935e-02 -1.484577824218484554e-02
1.846999999999999886e+01 -9.818434605030472440e-02 -6.482711993846736187e-02 -1.481106613594995562e-02
1.848000000000000043e+01 -1.823928651146080326e-01 -1.496379899230473320e-01 -1.477229459050704782e-02
1.849000000000000199e+01 -2.675136964101528236e-01 -2.349649978906515335e-01 -1.472947779494416902e-02
1.850000000000000000e+01 -3.533048324700863163e-01 -3.205875593368733290e-01 -1.468263384554445439e-02
1.851000000000000156e+01 -4.395289343469457877e-01 -4.062869793544154340e-01 -1.463178470823766827e-02
1.851999999999999957e+01 -5.259562270596650491e-01 -4.918458136610861509e-01 -1.457695617519529432e-02
1.853000000000000114e+01 -6.123649369233206130e-01 -5.770460753128221487e-01 -1.451817781565847322e-02
1.853999999999999915e+01 -6.985392040451249285e-01 -6.616663415166729179e-01 -1.445548292109869772e-02
1.855000000000000071e+01 -7.842645925124500650e-01 -7.454779000962483693e-01 -1.438890844480140291e-02
1.855999999999999872e+01 -8.693215014894918324e-01 -8.282401552126480437e-01 -1.431849493603759398e-02
1.857000000000000028e+01 -9.534769416384161200e-01 -9.096955818386012194e-01 -1.424428646895710589e-02
1.858000000000000185e+01 -1.036475273391855190e+00 -9.895645736575757745e-01 -1.416633056629515441e-02
1.858999999999999986e+01 -1.118028598935733253e+00 -1.067540565730657365e+00 -1.408467811807162344e-02
1.860000000000000142e+01 -1.197807552905476358e+00 -1.143285828677683247e+00 -1.399938329544597911e-02
1.860999999999999943e+01 -1.275433244909361941e+00 -1.216428323685204482e+00 -1.391050345990056149e-02
1.862000000000000099e+01 -1.350471069880891051e+00 -1.286559977114616338e+00 -1.381809906793440498e-02
1.862999999999999901e+01 -1.422427022339825653e+00 -1.353236680904903455e+00 -1.372223357145866199e-02
1.864000000000000057e+01 -1.490747032728662935e+00 -1.415980252698694652e+00 -1.362297331409329133e-02
1.865000000000000213e+01 -1.554819694959772125e+00 -1.474282501184415395e+00 -1.352038742357271686e-02
1.866000000000000014e+01 -1.613982582656416476e+00 -1.527611442029971789e+00 -1.341454770047580125e-02
1.867000000000000171e+01 -1.667532166873815447e+00 -1.575419603195348239e+00 -1.330552850350233580e-02
1.867999999999999972e+01 -1.714737160443895680e+00 -1.617154250991915232e+00 -1.319340663152499156e-02
1.869000000000000128e+01 -1.754854933527563388e+00 -1.652269265753289806e+00 -1.307826120265126284e-02
1.869999999999999929e+01 -1.787150480880855596e+00 -1.680238303926468557e+00 -1.296017353053543521e-02
1.871000000000000085e+01 -1.810917282026531128e+00 -1.700568806780143882e+00 -1.283922699818523978e-02
1.871999999999999886e+01 -1.825499287689809513e+00 -1.712816358940451700e+00 -1.271550692951196361e-02
1.873000000000000043e+01 -1.830313194383212272e+00 -1.716598865730278867e+00 -1.258910045887609574e-02
1.874000000000000199e+01 -1.824870136719080271e+00 -1.711610008706048847e+00 -1.246009639888364003e-02
1.875000000000000000e+01 -1.808795934592112076e+00 -1.697631454423090602e+00 -1.232858510669028289e-02
1.876000000000000156e+01 -1.781849078438865641e+00 -1.674543331527938772e+00 -1.219465834907199064e-02
1.876999999999999957e+01 -1.743935717096444682e+00 -1.642332553679608731e+00 -1.205840916652191341e-02
1.878000000000000114e+01 -1.695121024472955318e+00 -1.601098647273532238e+00 -1.191993173664398359e-02
1.878999999999999915e+01 -1.635636457174168168e+00 -1.551056839233489804e+00 -1.177932123711024348e-02
1.880000000000000071e+01 -1.565882568393702545e+00 -1.492538266272712910e+00 -1.163667370835831140e-02
1.880999999999999872e+01 -1.486427206333074569e+00 -1.425987277592546398e+00 -1.149208591638395394e-02
1.882000000000000028e+01 -1.397999090708457404e+00 -1.351955912449099628e+00 -1.134565521584909691e-02
1.883000000000000185e+01 -1.301476921458151859e+00 -1.271095737030913275e+00 -1.119747941375719841e-02
1.883999999999999986e+01 -1.197874323232548388e+00 -1.184147316802330430e+00 -1.104765663394408765e-02
1.885000000000000142e+01 -1.088321062286316643e+00 -1.091927676785121148e+00 -1.089628518262875968e-02
1.885999999999999943e+01 -9.740410848422537127e-01 -9.953161600576150292e-01 -1.074346341526367932e-02
1.887000000000000099e+01 -8.563280149954440867e-01 -8.952391320577939293e-01 -1.058928960491929000e-02
1.887999999999999901e+01 -7.365188142287610873e-01 -7.926539943087971274e-01 -1.043386181243179459e-02
1.889000000000000057e+01 -6.159663432920949866e-01 -6.885329663860740856e-01 -1.027727775853692037e-02
1.890000000000000213e+01 -4.960115813524980100e-01 -5.838470709123108060e-01 -1.011963469820575945e-02
1.891000000000000014e+01 -3.779562486253651987e-01 -4.795507157127105735e-01 -9.961029297391673504e-03
1.892000000000000171e+01 -2.630365495121513297e-01 -3.765672134227863177e-01 -9.801557512389211593e-03
1.892999999999999972e+01 -1.523987063708824863e-01 -2.757755158232846893e-01 -9.641314471997768781e-03
1.894000000000000128e+01 -4.707689239130771058e-02 -1.779983722943536684e-01 -9.480394362673933914e-03
1.894999999999999929e+01 5.202590143605322764e-02 -8.399205336098120034e-02 -9.318890316846961674e-03
1.896000000000000085e+01 1.441536128767067215e-01 5.562284594127693896e-03 -9.156894304562046213e-03
1.896999999999999886e+01 2.287091055123151306e-01 9.006557520692830276e-02 -8.994497028605811031e-03
1.898000000000000043e+01 3.052621474276812075e-01 1.690061883246027630e-01 -8.831787823257754300e-03
1.899000000000000199e+01 3.735532000170143641e-01 2.419637124513662196e-01 -8.668854556800617908e-03
1.900000000000000000e+01 4.334929447965111260e-01 3.086112629365441173e-01 -8.505783537911402320e-03
1.901000000000000156e+01 4.851575765725074096e-01 3.687164164173882264e-01 -8.342659426043825752e-03
1.901999999999999957e+01 5.287799920167670642e-01 4.221408716368408864e-01 -8.179565146014269872e-03
1.903000000000000114e+01 5.647371027703057544e-01 4.688389269324896302e-01 -8.016581806531194315e-03
1.903999999999999915e+01 5.935336005681145499e-01 5.088548481199907103e-01 -7.853788623104563174e-03
1.905000000000000071e+01 6.157825971602596260e-01 5.423191803327120919e-01 -7.691262845280003035e-03
1.905999999999999872e+01 6.321836521671291287e-01 5.694440370136326646e-01 -7.529079688254601034e-03
1.907000000000000028e+01 6.434987851420838068e-01 5.905173820242699545e-01 -7.367312268921661841e-03
1.908000000000000185e+01 6.505271412313973212e-01 6.058963097647148688e-01 -7.206031546382174642e-03
1.908999999999999986e+01 6.540790397332385542e-01 6.159993257570456349e-01 -7.045306266951811662e-03
1.910000000000000142e+01 6.549501781144912993e-01 6.212976380351638017e-01 -6.885202913683800482e-03
1.910999999999999943e+01 6.538967871400147569e-01 6.223054886931368435e-01 -6.725785660419643201e-03
1.912000000000000099e+01 6.516125323904430333e-01 6.195695848501888703e-01 -6.567116330372005373e-03
1.912999999999999901e+01 6.487079307558613062e-01 6.136577278485064735e-01 -6.409254359236411965e-03
1.914000000000000057e+01 6.456929954280520301e-01 6.051467864980328848e-01 -6.252256762821431328e-03
1.915000000000000213e+01 6.429637384703130731e-01 5.946102115702600610e-01 -6.096178109179870713e-03
1.916000000000000014e+01 6.407930465172994028e-01 5.826053408250079224e-01 -5.941070495217075365e-03
1.917000000000000171e+01 6.393263043501822285e-01 5.696607925342264123e-01 -5.786983527745999563e-03
1.917999999999999972e+01 6.385819764067054427e-01 5.562642865302398487e-01 -5.633964308952605672e-03
1.919000000000000128e+01 6.384571727552240672e-01 5.428512612195982578e-01 -5.482057426229321184e-03
1.919999999999999929e+01 6.387380302455164527e-01 5.297946692152893933e-01 -5.331304946328835857e-03
1.921000000000000085e+01 6.391145393398475205e-01 5.173963304550159847e-01 -5.181746413785150336e-03
1.921999999999999886e+01 6.391992514320119501e-01 5.058801980911679097e-01 -5.033418853543956441e-03
1.923000000000000043e+01 6.385491197995043500e-01 4.953878484316219244e-01 -4.886356777739734279e-03
1.924000000000000199e+01 6.366895693502985232e-01 4.859764424323287924e-01 -4.740592196552713411e-03
1.925000000000000000e+01 6.331397652500370121e-01 4.776193246520982760e-01 -4.596154633106142029e-03
1.926000000000000156e+01 6.274379666114145992e-01 4.702093293850445610e-01 -4.453071142234099784e-03
1.926999999999999957e+01 6.191658154310042406e-01 4.635647572012163153e-01 -4.311366333127722092e-03
1.928000000000000114e+01 6.079704275899395771e-01 4.574378735532405038e-01 -4.171062395768986714e-03
1.928999999999999915e+01 5.935832242695638916e-01 4.515256702521786014e-01 -4.032179131056709206e-03
1.930000000000000071e+01 5.758345681043918196e-01 4.454825265553272184e-01 -3.894733984538620818e-03
1.930999999999999872e+01 5.546634454222714172e-01 4.389343153264912423e-01 -3.758742083661113006e-03
1.932000000000000028e+01 5.301216577110752226e-01 4.314934267475089569e-01 -3.624216278446238271e-03
1.933000000000000185e+01 5.023722429528660882e-01 4.227741320851416407e-01 -3.491167185503695185e-03
1.933999999999999986e+01 4.716821292120007003e-01 4.124076866257619378e-01 -3.359603235283795120e-03
1.935000000000000142e+01 4.384093154584268737e-01 4.000565762709807904e-01 -3.229530722475861676e-03
1.935999999999999943e+01 4.029851633648759979e-01 3.854273470645757094e-01 -3.100953859454998532e-03
1.937000000000000099e+01 3.658926534954899945e-01 3.682815200651100018e-01 -2.973874832678711187e-03
1.937999999999999901e+01 3.276416949337405127e-01 3.484441828153482801e-01 -2.848293861933472084e-03
1.939000000000000057e+01 2.887427651067205892e-01 3.258099589799060003e-01 -2.724209262329869638e-03
1.940000000000000213e+01 2.496802844146508993e-01 3.003461839877498707e-01 -2.601617508943510244e-03
1.941000000000000014e+01 2.108871890042297026e-01 2.720932501485099353e-01 -2.480513303997339183e-03
1.942000000000000171e+01 1.727221486925049621e-01 2.411622224552341098e-01 -2.360889646479395320e-03
1.942999999999999972e+01 1.354507835014458483e-01 2.077299586172065282e-01 -2.242737904088279357e-03
1.944000000000000128e+01 9.923206343481089098e-02 1.720320864284831108e-01 -2.126047887396734920e-03
1.944999999999999929e+01 6.411083809451127713e-02 1.343542916175913537e-01 -2.010807926121686157e-03
1.946000000000000085e+01 3.001714555560514378e-02 9.502244410002055885e-02 -1.897004947386878677e-03
1.946999999999999886e+01 -3.227392749538144593e-03 5.439213569449584396e-02 -1.784624555861799361e-03
1.948000000000000043e+01 -3.589615591344062079e-02 1.283821514392046240e-02 -1.673651115633703092e-03
1.949000000000000199e+01 -6.833753254620755779e-02 -2.925511418159758292e-02 -1.564067833741854567e-03
1.950000000000000000e+01 -1.009491727939162281e-01 -7.150312119161593427e-02 -1.455856845243574515e-03
1.951000000000000156e+01 -1.341476426556214574e-01 -1.135278678318185352e-01 -1.348999299640118521e-03
1.951999999999999957e+01 -1.683349317358884822e-01 -1.549636994826644742e-01 -1.243475448553273697e-03
1.953000000000000114e+01 -2.038634906746654707e-01 -1.954607057836846573e-01 -1.139264734517155073e-03
1.953999999999999915e+01 -2.410016186108536462e-01 -2.346860887790348238e-01 -1.036345880745729101e-03
1.955000000000000071e+01 -2.799010738395999454e-01 -2.723235144666515395e-01 -9.346969817323780598e-04
1.955999999999999872e+01 -3.205687365872514349e-01 -3.080706577868290164e-01 -8.342955945334084873e-04
1.957000000000000028e+01 -3.628440108832461375e-01 -3.416352717293408281e-01 -7.351188305828610520e-04
1.958000000000000185e+01 -4.063834174131186749e-01 -3.727302112105146392e-01 -6.371434478812730388e-04
1.958999999999999986e+01 -4.506535107050908540e-01 -4.010679154772924804e-01 -5.403459433962161992e-04
1.960000000000000142e+01 -4.949328664933646538e-01 -4.263548943892342402e-01 -4.447026455075764263e-04
1.960999999999999943e+01 -5.383234471850526504e-01 -4.482867712148382866e-01 -3.501898063255999755e-04
1.962000000000000099e+01 -5.797711867996244717e-01 -4.665444067970211939e-01 -2.567836937048267204e-04
1.962999999999999901e+01 -6.180951654152788688e-01 -4.807915684445219773e-01 -1.644606827721805168e-04
1.964000000000000057e+01 -6.520242917687143480e-01 -4.906745150941916878e-01 -7.319734678269230815e-05
1.965000000000000213e+01 -6.802400054657188333e-01 -4.958237534388187373e-01 1.702945288829943584e-05
1.966000000000000014e+01 -7.014231697327587556e-01 -4.958580846776397544e-01 1.062424778121112240e-04
1.967000000000000171e+01 -7.143030711797189181e-01 -4.903909163549171057e-01 1.944640248327600212e-04
1.967999999999999972e+01 -7.177062898865128604e-01 -4.790386671489688664e-01 2.817158398560567524e-04
1.969000000000000128e+01 -7.106031614194509016e-01 -4.614309533927499207e-01 3.680190333094840514e-04
1.969999999999999929e+01 -6.921496265292526040e-01 -4.372221231319973200e-01 4.533939974840651955e-04
1.971000000000000085e+01 -6.617224525931664214e-01 -4.061036043699963738e-01 5.378603259842845187e-04
1.971999999999999886e+01 -6.189461055246605614e-01 -3.678164651705995158e-01 6.214367354931130865e-04
1.973000000000000043e+01 -5.637099382619814580e-01 -3.221635491020500841e-01 7.041409900249850787e-04
1.974000000000000199e+01 -4.961748232548938708e-01 -2.690205526586006979e-01 7.859898279648691501e-04
1.975000000000000000e+01 -4.167688685408237892e-01 -2.083454521161049455e-01 8.669988920842900196e-04
1.976000000000000156e+01 -3.261723939016455964e-01 -1.401857638019731456e-01 9.471826627576675119e-04
1.976999999999999957e+01 -2.252928773734135526e-01 -6.468322983906205081e-02 1.026554394602372531e-03
1.978000000000000114e+01 -1.152310849576925478e-01 1.792434505830591690e-02 1.105126056765181860e-03
